FISH-QUANT	
RESULTS OF SPOT DETECTION PERFORMED ON 09-May-2021 
COMMENT	Batch detection
FILE	__SUMMARY_OF_MANY_FILES___
FILTERED	__SUMMARY_OF_MANY_FILES___
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
79.7	200	1.45	550	570	1.4	confocal
ANALYSIS-SETTINGS 	_FQ_batch_settings_MATURE_210509.txt
CELL	NO_CELLS_DEFINED
X_POS	0	END
Y_POS	0	END
SPOTS
File	Cell	Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	in_Nuc
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12849.4	9876.73	4542.57	1066.51	301.235	3.10638e+06	100.172	100.172	181.327	170.866	153.733	807.763	177.085	153.327	742.569	9	162	125	24	160	164	123	127	20	28	1279	376	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12805.8	12276.7	4940.64	991.364	212.624	2.39961e+06	116.282	116.282	240.635	156.984	160.801	743.611	133.457	162.315	740.642	9	162	155	26	160	164	153	157	22	30	1251	393	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12868	12878.8	24.0498	1003.32	244.208	1.46156e+06	112.099	112.099	203.485	174.828	173.053	299.584	195.681	206.528	24.0498	18	162	162	1	160	164	160	164	1	5	1114	379	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12814.1	16033.3	1265.37	518.665	367.961	9.5464e+06	140.792	140.792	390.729	163.055	163.463	723.531	141.797	173.014	465.372	22	162	202	9	160	164	200	204	5	13	1675	327	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12805.5	16484.9	5037.31	1339.96	203.141	9.68102e+06	106.145	106.145	239.615	149.566	143.045	638.159	133.225	146.392	837.309	27	162	208	26	160	164	206	210	22	30	1372	560	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12908.6	5955.6	6296.89	1072.98	226.271	1.70506e+06	104.578	104.578	303.261	156.509	155.926	724.743	156.65	137.503	896.888	9	163	76	32	161	165	74	78	28	34	1243	426	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12917.5	6627.41	6176.53	1204.85	230.315	1.96888e+06	108.189	108.189	266.584	163.398	164.112	680.772	165.478	171.706	776.528	8	163	84	32	161	165	82	86	28	34	1461	499	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12885.5	8300.55	5530.16	885.74	178.064	3.42083e+06	121.387	121.387	280.768	155.825	162.73	677.153	133.538	171.149	730.163	25	163	105	29	161	165	103	107	25	33	1138	377	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12965.1	8082.92	4361.98	1392.44	255.759	3.1059e+06	108.929	108.929	242.593	151.771	170.025	784.323	133.37	192.622	761.976	9	164	102	23	162	166	100	104	19	27	1563	541	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13007	10499.4	3216.63	657.049	213.536	2.3053e+06	98.8651	98.8651	449.623	167.979	150.616	732.839	175.342	138.355	616.632	10	164	133	18	162	166	131	135	14	22	1086	266	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12973.3	13252.2	253.812	1982.62	231.82	3.12881e+06	109.305	109.305	186.124	152.841	164.954	362.682	141.589	181.38	253.812	9	164	167	2	162	166	165	169	1	6	1804	651	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	12991.9	16040.7	2586.03	494.359	360.875	3.04177e+06	117.683	117.683	227.72	164.735	151.909	757.676	160.242	100.742	786.031	11	164	203	14	162	166	201	205	10	18	946	260	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13031.8	8025.51	1222.76	1723.52	150.576	5.24284e+06	115.146	115.146	131.487	144.618	153.316	1014.7	120.424	135.212	822.765	14	165	102	7	163	167	100	104	3	11	1635	469	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13058.3	9710.44	5469.02	923.987	1.34926e-06	6.36443e+06	172.647	172.647	446.199	155.423	156.307	624.694	146.876	146.442	669.024	10	165	123	29	163	167	121	125	25	33	1226	461	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13040.4	10473.7	2163.51	675.354	238.537	2.38665e+06	100.168	100.168	367.937	152.275	164.706	877.596	129.033	192.417	963.511	11	165	132	11	163	167	130	134	7	15	1079	280	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13053.4	11573.1	5018.21	1217.69	236.726	2.98292e+06	106.025	106.025	263.465	158.603	164.911	792.067	142.004	175.968	818.214	10	165	146	26	163	167	144	148	22	30	1425	526	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13072.2	14885.3	307.511	1837.42	448.44	5.53433e+06	111.967	111.967	120.378	160.942	162.01	445.83	160.812	140.768	307.511	12	165	188	2	163	167	186	190	1	6	1906	529	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13085.6	15005.6	2234.32	958.154	106.496	6.78764e+06	184.639	184.639	578.847	160.903	165.309	914.709	174.174	181.353	1034.32	9	165	189	11	163	167	187	191	7	15	1309	461	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13078.8	14997.8	3191.22	1232.06	127.146	8.167e+06	149.287	149.287	493.335	161.407	166.606	667.433	167.443	173.601	591.215	13	165	189	18	163	167	187	191	14	22	1555	604	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13088	17315.6	1294.09	1361.92	204.166	1.85979e+06	113.292	113.292	124.447	159.596	158.675	827.63	176.649	180.12	894.087	10	165	218	7	163	167	216	220	3	11	1172	363	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13187.9	5348.54	4249.19	1081.5	241.449	1.83134e+06	104.964	104.964	194.592	172.416	160.438	787.047	196.799	168.037	849.185	10	166	68	22	164	168	66	70	18	26	1109	376	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13178.5	5983.67	1276.58	4156.37	119.272	5.20801e+06	138.626	138.626	38.6573	162.633	167.592	1019.93	187.416	165.571	876.582	41	166	76	7	164	168	74	78	3	11	1620	414	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13164	9383.83	5239.57	841.191	248.848	3.22318e+06	106.353	106.353	267.274	160.9	163.557	842.237	172.867	138.629	839.572	10	166	119	27	164	168	117	121	23	31	1159	355	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13136.4	13292.3	5413.46	1228.5	224.662	4.64984e+06	140.407	140.407	246.662	155.059	158.542	771.231	145.316	141.756	813.461	12	166	168	28	164	168	166	170	24	32	1464	587	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13191	15659.1	4492.97	1095.17	212.655	2.393e+06	110.312	110.312	205.042	170.466	164.919	731.535	199.864	197.285	692.97	10	166	197	24	164	168	195	199	20	28	1204	385	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13249.4	8663.27	2412.64	567.598	225.823	2.90687e+06	107.083	107.083	819.011	165.701	150.79	766.7	178.639	135.369	612.641	10	167	110	14	165	169	108	112	10	18	1102	276	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13262.9	12651.4	706.249	1898.68	251.16	1.75324e+06	99.4417	99.4417	80.5282	160.81	153.21	762.523	192.113	138.475	706.249	13	167	160	5	165	169	158	162	1	9	1247	299	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13325.5	9174.57	874.523	4693.27	135.187	7.14809e+06	114.033	114.033	36.2824	166.4	165.127	1074.35	174.954	168.475	874.523	78	168	116	5	166	170	114	118	1	9	2138	433	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13305	10355.4	4599.7	1380.49	273.897	2.5675e+06	104.627	104.627	204.673	159.606	156.72	789.721	154.47	153.839	799.696	8	168	131	24	166	170	129	133	20	28	1603	544	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13299.6	12086	2558.82	1050.12	379.069	6.76098e+06	99.0252	99.0252	480.989	156.144	153.185	762.999	149.095	131.05	758.821	7	168	153	14	166	170	151	155	10	18	1599	555	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13342.8	11806	466.528	1121.84	208.38	7.18768e+06	128.202	128.202	312.177	143.986	166.838	532.524	112.585	169.776	466.528	7	169	149	3	167	171	147	151	1	7	1625	500	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13361.6	14066.1	1402.13	1395.58	262.892	4.29947e+06	112.345	112.345	158.886	159.462	156.532	763.63	131.44	118.634	802.133	17	169	178	8	167	171	176	180	4	12	1636	462	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13442.1	6788.73	1097.44	3454.2	134.036	3.49136e+06	130.763	130.763	37.4514	154.392	161.781	977.169	132.208	173.634	697.436	33	170	86	7	168	172	84	88	3	11	1190	327	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13428.4	7940.81	5700.6	840.497	47.8563	3.21113e+06	149.75	149.75	358.581	148.025	151.581	648.361	118.514	130.21	700.602	14	170	101	30	168	172	99	103	26	34	1306	356	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13509.1	10989.7	1575.81	1391.68	296.967	2.63885e+06	89.0009	89.0009	128.04	169.247	158.5	853.902	199.202	150.514	775.814	10	170	139	9	168	172	137	141	5	13	1410	367	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13491.7	14216	4754.41	1217.57	222.704	1.8455e+06	101.639	101.639	213.685	166.867	167.096	781.311	181.806	188.764	754.406	7	170	179	25	168	172	177	181	21	29	1406	447	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13434.2	17179.6	1046.92	1643.54	158.58	3.50015e+06	102.283	102.283	106.451	147.686	148.36	959.102	124.279	123.8	846.917	15	170	217	6	168	172	215	219	2	10	1532	349	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13549	5480.2	4335.27	1499.66	204.208	2.60439e+06	111.767	111.767	238.367	161.001	153.132	747.667	159.395	140.299	735.271	8	171	70	23	169	173	68	72	19	27	1503	593	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13512.5	7587.45	4246.54	1229.43	231.028	2.12184e+06	97.2715	97.2715	220.719	149.236	162.193	825.598	122.908	175.354	846.54	9	171	96	22	169	173	94	98	18	26	1473	430	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13605.7	8627.54	5522.07	897.351	65.6151	3.7604e+06	153.244	153.244	367.67	154.301	162.167	677.882	136.351	179.339	722.07	18	172	109	29	170	174	107	111	25	33	1078	419	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13664	15122.2	344.103	1691.52	244.777	1.93118e+06	87.6854	87.6854	150.865	169.513	154.78	481.199	194.709	138.623	344.103	14	172	191	3	170	174	189	193	1	7	1533	394	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13888.8	13381.8	2189.75	680.223	205.872	2.8059e+06	118.141	118.141	433.419	166.709	157.309	891.032	180.373	151.576	989.752	17	175	169	11	173	177	167	171	7	15	1181	330	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13856.8	13396.6	3419.91	1004.27	289.042	3.21935e+06	104.944	104.944	333.938	158.111	163.183	772.542	148.417	166.436	819.911	15	175	169	18	173	177	167	171	14	22	1415	476	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13889.3	15594.4	1464.6	1281.44	245.889	2.3612e+06	110.359	110.359	130.449	166.778	153.286	828.528	180.9	132.632	864.597	11	175	197	8	173	177	195	199	4	12	1612	363	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13907.7	6146.7	5532.91	984.035	106.206	3.66274e+06	138.172	138.172	313.588	146.571	162.219	678.135	119.582	169.204	732.91	15	176	78	29	174	178	76	80	25	33	1262	453	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	13941.6	10537.2	1406.98	1621.54	247.905	1.83218e+06	100.082	100.082	100.126	157.742	163.532	828.611	153.506	176.172	806.985	12	176	133	8	174	178	131	135	4	12	1759	375	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14011.1	8680.73	4306.75	718.344	223.558	4.17521e+06	120.799	120.799	382.196	153.378	156.307	745.012	143.333	152.83	706.749	14	177	110	23	175	179	108	112	19	27	1187	365	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14095	7761.96	2411.3	1184.85	303.545	8.71288e+06	104.123	104.123	641.648	155.221	173.135	738.11	147.527	190.46	611.299	11	178	98	14	176	180	96	100	10	18	1670	619	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14141	14410.7	478.969	1686.25	227.797	3.72587e+06	113.27	113.27	155.445	172.343	156.549	517.013	193.534	144.375	478.969	12	178	182	3	176	180	180	184	1	7	1674	517	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14092.3	15070.5	4583	1187.64	238.179	2.02513e+06	101.365	101.365	198.051	155.85	164.407	788.854	144.766	166.633	782.995	9	178	190	24	176	180	188	192	20	28	1282	450	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14111	16456.6	1086.24	882.241	91.0046	3.98501e+06	150.855	150.855	364.247	158.555	148.884	880.136	163.459	118.124	886.243	8	178	208	6	176	180	206	210	2	10	1200	393	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14182.3	4281.47	4321.53	1419.02	94.748	7.85016e+06	101.14	101.14	233.749	142.786	166.951	754.42	155.105	137.066	721.531	9	179	55	23	177	181	53	57	19	27	1511	539	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14190.4	9275.87	822.458	742.334	98.8611	2.68891e+06	133.324	133.324	162.245	158.404	166.736	1027.73	163.152	190.072	822.458	30	179	117	5	177	181	115	119	1	9	984	254	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14209.3	15444.6	385.855	1676.2	224.481	2.59339e+06	108.913	108.913	173.46	166.572	153.552	494.877	182.107	142.174	385.855	9	179	195	3	177	181	193	197	1	7	1718	552	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14280.4	14302.9	5227.08	668.255	34.2817	2.01629e+06	150.572	150.572	402.316	162.381	172.62	637.285	173.46	196.002	627.084	13	180	180	28	178	182	178	182	24	32	1186	285	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14336.2	6218.47	2470.85	2014.7	364.051	1.28134e+07	98.3542	98.3542	780.971	153.373	161.636	768.488	149.563	161.267	670.851	10	181	79	14	179	183	77	81	10	18	2693	1041	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14436	5880.78	4215.9	1182.43	259.008	2.64927e+06	92.9127	92.9127	182.653	159.994	160.215	746.089	169.716	142.377	815.904	10	182	75	22	180	184	73	77	18	26	1146	392	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14445.7	7439.2	5025.51	1029.66	223.803	2.4078e+06	116.562	116.562	250.359	163.772	168.858	781.508	179.437	186.5	825.51	9	182	94	26	180	184	92	96	22	30	1244	459	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14433.8	8264.79	2148.98	740.047	165.071	4.45733e+06	125.499	125.499	480.756	162.932	151.17	880.663	167.505	135.389	948.976	12	182	105	11	180	184	103	107	7	15	1122	369	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14405.2	8276.68	3383.86	1074.94	264.756	4.37312e+06	94.1648	94.1648	365.986	156.414	153.785	754.316	138.891	147.278	783.865	16	182	105	18	180	184	103	107	14	22	1299	458	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14406.5	9733.89	3471.81	972.892	270.244	2.76475e+06	86.6435	86.6435	298.817	158.778	161.524	721.272	140.189	169.887	671.81	13	182	123	19	180	184	121	125	15	23	1308	378	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14467.8	13297.5	1230.93	1223.57	225.245	2.0376e+06	125.265	125.265	122.682	164.568	152.568	823.038	201.463	146.964	830.928	10	182	168	7	180	184	166	170	3	11	1173	326	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14540.7	9860.66	1344.74	1408.29	237.396	5.52692e+06	121.203	121.203	121.632	158.968	142.757	898.818	194.733	137.256	744.743	13	183	125	8	181	185	123	127	4	12	1512	414	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14594.2	10605.3	693.855	985.704	213.037	1.31812e+06	104.672	104.672	110.082	160.16	160.442	694.874	168.524	164.602	693.855	12	184	134	4	182	186	132	136	1	8	948	237	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14565.8	11974.4	690.622	1575.4	227.599	1.1727e+07	141.316	141.316	274.102	154.866	166.715	706.732	140.071	178.764	690.622	9	184	151	5	182	186	149	153	1	9	1940	713	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14764.1	7339.74	1407.66	528.895	7.91226e-13	1.05073e+07	260.302	260.302	356.4	162.423	163.309	1090.55	179.047	166.743	1007.66	17	186	93	7	184	188	91	95	3	11	1382	297	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14793.1	7523.43	3656.21	613.118	251.908	1.45754e+06	109.006	109.006	199.291	167.623	165.636	785.547	208.039	191.025	856.213	10	186	95	19	184	188	93	97	15	23	847	226	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14707.5	10253.4	4004	1661.94	266.727	2.63118e+06	102.271	102.271	208.707	150.615	155.083	794.792	122.385	131.458	804.005	9	186	130	21	184	188	128	132	17	25	1822	591	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14738.2	10643.5	4755.61	1205.45	244.117	2.81953e+06	100.74	100.74	179.667	161.338	152.405	730.218	153.094	123.135	755.606	12	186	135	25	184	188	133	137	21	29	1481	414	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14783.8	13914.8	746.77	2006.42	284.825	2.34728e+06	98.1711	98.1711	69.5974	164.584	152.702	758.041	198.737	126.707	746.77	11	186	176	5	184	188	174	178	1	9	1490	327	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14776.6	12948.5	2437.26	1305.78	255.784	1.17872e+07	132.171	132.171	692.039	142.984	170.344	880.87	111.776	196.502	1037.26	11	187	163	12	185	189	161	165	8	16	1717	624	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14827.6	15245.6	727.217	1892.27	238.374	2.57221e+06	108.018	108.018	99.1901	165.05	165.914	758.66	162.811	182.279	727.217	11	187	192	5	185	189	190	194	1	9	1415	417	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14876.6	9586.22	5271.1	1100.49	70.8756	5.4032e+06	131.606	131.606	320.386	151.559	163.115	623.434	132.073	181.62	671.097	14	188	121	28	186	190	119	123	24	32	1297	499	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14916.9	10931.3	3741.1	1078.47	254.265	2.31455e+06	97.666	97.666	211.756	159.105	159.626	754.722	172.438	171.847	741.1	10	188	138	20	186	190	136	140	16	24	1176	396	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14868.9	15748.2	4836.8	978.23	182.747	3.11054e+06	118.311	118.311	268.278	153.089	152.373	736.978	124.438	127.042	836.804	11	188	199	25	186	190	197	201	21	29	1142	419	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14991.4	6653.45	2263.08	858.622	1.86144e-06	4.26051e+06	159.595	159.595	521.413	158.574	145.994	1006.32	167.231	118.054	1063.08	10	189	85	11	187	191	83	87	7	15	1031	364	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14972.2	6650.77	3277.39	862.792	187.421	3.0904e+06	115.64	115.64	447.17	157.159	143.965	729.989	147.996	115.372	677.392	9	189	85	18	187	191	83	87	14	22	1185	404	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	14975.3	12113.4	4035.26	1422.69	229.547	7.4691e+06	121.145	121.145	374.972	156.426	159.028	796.066	151.109	158.415	835.261	8	189	153	21	187	191	151	155	17	25	1668	672	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15062.5	6080.65	3627.99	1297.28	203.845	4.83513e+06	100.022	100.022	209.905	146.569	172.444	816.066	158.553	182.846	827.989	11	190	77	19	188	192	75	79	15	23	1405	475	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15015.8	6161.76	2404.38	598.857	2.07126e-06	5.44361e+06	152.195	152.195	535.272	130.513	174.499	990.378	111.933	184.259	1004.38	11	190	78	12	188	192	76	80	8	16	807	258	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15097.6	15241	2149.09	843.179	153.805	2.92108e+06	116.734	116.734	435.673	170.009	165.784	880.995	193.713	177.722	949.089	9	190	192	11	188	192	190	194	7	15	990	367	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15035.3	11466.2	644.756	1011.51	437.478	1.22371e+07	227.572	227.572	163.252	160.922	160.236	747.592	51.7482	148.805	644.756	29	191	145	4	189	193	143	147	1	8	1724	515	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15166.6	13303.7	612.789	1888.12	264.171	2.16288e+06	94.4302	94.4302	120.81	168.095	162.093	656.463	183.042	153.234	612.789	10	191	168	4	189	193	166	170	1	8	2135	480	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15144.7	15766.8	691.355	6603.31	110.383	4.54003e+06	97.4116	97.4116	36.9318	159.507	147.018	868.403	161.101	145.557	691.355	29	191	199	4	189	193	197	201	1	8	1875	506	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15241.6	9595.82	3913.07	1268.4	245.904	2.2347e+06	97.6912	97.6912	180.094	164.76	167.685	719.174	178.273	191.224	713.072	11	192	121	21	190	194	119	123	17	25	1336	405	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15238.4	12287.1	1060.5	2176.32	255.61	2.03741e+06	98.1817	98.1817	83.1288	159.589	159.64	832.692	175.12	172.705	860.497	10	192	155	6	190	194	153	157	2	10	1724	402	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15293.7	11339.4	4967.22	1325	93.4632	3.76238e+06	131.871	131.871	276.362	156.505	167.624	683.584	150.738	181.386	767.223	12	193	143	26	191	195	141	145	22	30	1552	579	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15368	8678.54	5002.6	1089.82	142.055	2.97515e+06	119.796	119.796	274.187	156.971	159.615	733.21	145.313	150.643	802.604	10	194	110	26	192	196	108	112	22	30	1284	490	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15371.6	15128.8	741.207	2415.21	202.443	4.55326e+06	123.404	123.404	86.9437	145.87	151.448	792.377	148.868	145.241	741.207	12	194	191	5	192	196	189	193	1	9	2108	547	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15470.9	8630.78	1292.23	1170.27	75.8458	2.74254e+06	132.233	132.233	183.064	164.335	168.063	998.2	168.471	182.583	892.225	9	195	109	7	193	197	107	111	3	11	1197	405	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15499	13549.8	4318.02	904.419	228.505	3.26456e+06	121.9	121.9	256.926	172.262	160.113	753.034	196.584	160.212	718.016	8	195	171	23	193	197	169	173	19	27	1312	410	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15490.7	14581.6	4145.92	1195.43	206.932	1.44636e+06	103.719	103.719	233.651	166.923	159.159	766.156	188.324	155.871	745.919	8	195	184	22	193	197	182	186	18	26	1149	462	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15447.7	14766.9	523.88	1358.28	184.146	5.85888e+06	123.939	123.939	157.505	144.093	167.448	655.901	145.279	181.815	523.88	14	195	186	4	193	197	184	188	1	8	1671	441	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15575.7	11587.1	2581.02	600.726	330.649	2.88621e+06	97.9069	97.9069	205.254	166.987	166.478	754.361	193.613	189.975	781.023	10	196	146	14	194	198	144	148	10	18	873	231	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15538	12719.9	4699.69	1132.72	66.3097	3.96217e+06	134.672	134.672	310.369	158.745	147.841	639.295	155.865	127.269	699.693	13	196	161	25	194	198	159	163	21	29	1406	507	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15580.4	11704.1	5069.94	1299.71	45.6899	4.56701e+06	128.51	128.51	295.108	141.012	155.904	586.881	118.614	147.626	669.937	13	197	148	27	195	199	146	150	23	31	1517	539	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15611.4	13358.5	1374.68	2022.25	262.072	2.18321e+06	91.8134	91.8134	95.9128	155.633	160.539	786.435	149.604	128.335	774.677	10	197	169	8	195	199	167	171	4	12	1889	415	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15833.6	7307.7	4609.01	1224.43	108.061	4.40663e+06	123.686	123.686	198.247	153.048	155.036	629.515	132.739	134.696	809.006	19	200	93	24	198	202	91	95	20	28	1280	483	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15829.7	10590.6	4414.71	754.914	222.902	1.47775e+06	107.32	107.32	209.01	154.712	158.637	774.419	128.779	149.941	814.715	8	200	134	23	198	202	132	136	19	27	923	303	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15845.5	11000.9	1103.1	406.523	7.17423e-06	5.81848e+06	206.098	206.098	396.983	154.751	159.844	1135.5	144.6	161.742	1103.1	16	200	139	5	198	202	137	141	1	9	1296	201	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-2.tif	EntireImage	15837.8	15679.8	4546.26	1069.38	212.352	3.33756e+06	118.388	118.388	227.648	151.798	154.251	733.552	136.864	138.262	746.262	11	200	198	24	198	202	196	200	20	28	1540	452	0	0	1	1	-1
