cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count
CoV-FISH-06B_R1_24h_INF_00002_3,551.732,gRNA,1229912.186,105736945,24,Untreated,R1,14383.340982982052,97801195.51277734,5186.933333333333,1621011.708192881
CoV-FISH-06B_R1_24h_INF_00002_7,271.963,gRNA,1159403.67,99675248,24,Untreated,R1,14383.340982982052,95763511.43624525,5186.933333333333,1587237.992766006
CoV-FISH-06B_R1_24h_INF_00002_13,476.206,gRNA,134529.085,11565618,24,Untreated,R1,14383.340982982052,4716184.723858048,5186.933333333333,78168.68306456966
CoV-FISH-06B_R1_24h_INF_00002_15,1001.685,gRNA,1788019.924,153718100,24,Untreated,R1,14383.340982982052,139310523.08746162,5186.933333333333,2309010.5168473828
CoV-FISH-06B_R1_24h_INF_00002_17,498.993,gRNA,93653.796,8051523,24,Untreated,R1,14383.340982982052,874336.5328788366,5186.933333333333,14491.742654742886
CoV-FISH-06B_R1_24h_INF_00002_19,338.009,gRNA,163445.664,14051609,24,Untreated,R1,14383.340982982052,9189910.29768322,5186.933333333333,152318.7125850685
CoV-FISH-06B_R1_24h_INF_00002_21,463.528,gRNA,90797.337,7805950,24,Untreated,R1,14383.340982982052,1138868.7208402948,5186.933333333333,18876.24707343766
CoV-FISH-06B_R1_24h_INF_00002_23,710.029,gRNA,313830.42,26980357,24,Untreated,R1,14383.340982982052,16767767.785194237,5186.933333333333,277918.3603794313
CoV-FISH-06B_R1_24h_INF_00002_25,1349.441,gRNA,1818872.652,156370544,24,Untreated,R1,14383.340982982052,136961073.96058372,5186.933333333333,2270069.433126427
CoV-FISH-06B_R1_24h_INF_00002_27,709.471,gRNA,121949.514,10484138,24,Untreated,R1,14383.340982982052,279574.68946274,5186.933333333333,4633.827250856892
CoV-FISH-06B_R1_24h_INF_00002_29,177.385,gRNA,200223.473,17213439,24,Untreated,R1,14383.340982982052,14662050.05973373,5186.933333333333,243017.01720847978
CoV-FISH-06B_R1_24h_INF_00002_31,642.32,gRNA,131580.933,11312162,24,Untreated,R1,14383.340982982052,2073454.4198109675,5186.933333333333,34366.593100375154
CoV-FISH-06B_R1_24h_INF_00002_33,950.726,gRNA,612468.938,52654649,24,Untreated,R1,14383.340982982052,38980032.760613404,5186.933333333333,646076.8619381678
CoV-FISH-06B_R1_24h_INF_00002_35,209.245,gRNA,534246.287,45929759,24,Untreated,R1,14383.340982982052,42920116.81601592,5186.933333333333,711382.0185017922
CoV-FISH-06B_R1_24h_INF_00002_37,1190.981,gRNA,880377.747,75687073,24,Untreated,R1,14383.340982982052,58556787.17274705,5186.933333333333,970552.937553617
CoV-FISH-06B_R1_24h_INF_00002_39,274.534,gRNA,610003.762,52442715,24,Untreated,R1,14383.340982982052,48493998.866578005,5186.933333333333,803766.6567127521
CoV-FISH-06B_R1_24h_INF_00002_1,217.038,ORFN,1457537.554,125306156,24,Untreated,R1,11068.976472595466,122903767.48434083,5448.466666666666,1939293.5448607348
CoV-FISH-06B_R1_24h_INF_00002_3,551.732,ORFN,3240405.516,278581336,24,Untreated,R1,11068.976472595466,272474227.47282195,5448.466666666666,4299359.745390096
CoV-FISH-06B_R1_24h_INF_00002_5,282.211,ORFN,48703.499,4187095,24,Untreated,R1,11068.976472595466,1063308.0806923606,5448.466666666666,16777.89492781562
CoV-FISH-06B_R1_24h_INF_00002_7,271.963,ORFN,2793280.891,240141525,24,Untreated,R1,11068.976472595466,237131172.9515835,5448.466666666666,3741683.1265880605
CoV-FISH-06B_R1_24h_INF_00002_9,1019.621,ORFN,136232.843,11712092,24,Untreated,R1,11068.976472595466,425931.1400357373,5448.466666666666,6720.750122909946
CoV-FISH-06B_R1_24h_INF_00002_13,476.206,ORFN,309062.506,26570454,24,Untreated,R1,11068.976472595466,21299340.9898912,5448.466666666666,336081.4345804852
CoV-FISH-06B_R1_24h_INF_00002_15,1001.685,ORFN,5054069.339,434504071,24,Untreated,R1,11068.976472595466,423416443.3020482,5448.466666666666,6681070.825499092
CoV-FISH-06B_R1_24h_INF_00002_17,498.993,ORFN,124786.048,10727998,24,Untreated,R1,11068.976472595466,5204656.22301017,5448.466666666666,82124.05870950109
CoV-FISH-06B_R1_24h_INF_00002_19,338.009,ORFN,696052.505,59840423,24,Untreated,R1,11068.976472595466,56099009.331474476,5448.466666666666,885183.9849699631
CoV-FISH-06B_R1_24h_INF_00002_21,463.528,ORFN,173258.271,14895210,24,Untreated,R1,11068.976472595466,9764429.473610768,5448.466666666666,154072.53524456779
CoV-FISH-06B_R1_24h_INF_00002_23,710.029,ORFN,708723.142,60929732,24,Untreated,R1,11068.976472595466,53070437.704139516,5448.466666666666,837396.2765273608
CoV-FISH-06B_R1_24h_INF_00002_25,1349.441,ORFN,3845256.433,330581055,24,Untreated,R1,11068.976472595466,315644124.3198443,5448.466666666666,4980535.790692376
CoV-FISH-06B_R1_24h_INF_00002_27,709.471,ORFN,153355.509,13184147,24,Untreated,R1,11068.976472595466,5331029.1930112215,5448.466666666666,84118.09265967387
CoV-FISH-06B_R1_24h_INF_00002_29,177.385,ORFN,599515.777,51541051,24,Untreated,R1,11068.976472595466,49577580.60840865,5448.466666666666,782282.6265757032
CoV-FISH-06B_R1_24h_INF_00002_31,642.32,ORFN,210317.629,18081245,24,Untreated,R1,11068.976472595466,10971420.03212248,5448.466666666666,173117.59014191132
CoV-FISH-06B_R1_24h_INF_00002_33,950.726,ORFN,1809278.234,155545701,24,Untreated,R1,11068.976472595466,145022137.2741152,5448.466666666666,2288298.401539496
CoV-FISH-06B_R1_24h_INF_00002_35,209.245,ORFN,2123247.666,182538009,24,Untreated,R1,11068.976472595466,180221881.01799175,5448.466666666666,2843713.725418393
CoV-FISH-06B_R1_24h_INF_00002_37,1190.981,ORFN,3163682.834,271985400,24,Untreated,R1,11068.976472595466,258802459.33169177,5448.466666666666,4083633.472342327
CoV-FISH-06B_R1_24h_INF_00002_39,274.534,ORFN,1613552.561,138718943,24,Untreated,R1,11068.976472595466,135680132.61307248,5448.466666666666,2140891.2902194355
CoV-FISH-06B_R1_24h_INF_00003_1,1004.988,gRNA,307834.698,26464898,24,Untreated,R1,14383.340982982052,12009812.912194833,5186.933333333333,199057.3555037008
CoV-FISH-06B_R1_24h_INF_00003_3,723.452,gRNA,913212.338,78509900,24,Untreated,R1,14383.340982982052,68104243.19917966,5186.933333333333,1128797.812998744
CoV-FISH-06B_R1_24h_INF_00003_5,315.071,gRNA,796176.38,68448186,24,Untreated,R1,14383.340982982052,63916412.37315086,5186.933333333333,1059386.3629103156
CoV-FISH-06B_R1_24h_INF_00003_7,1055.052,gRNA,427957.053,36791953,24,Untreated,R1,14383.340982982052,21616780.32922282,5186.933333333333,358288.60601735464
CoV-FISH-06B_R1_24h_INF_00003_9,754.707,gRNA,410453.247,35287131,24,Untreated,R1,14383.340982982052,24431922.876756564,5186.933333333333,404948.3529239039
CoV-FISH-06B_R1_24h_INF_00003_11,1433.621,gRNA,581931.572,50029317,24,Untreated,R1,14383.340982982052,29409057.316636287,5186.933333333333,487442.1625137978
CoV-FISH-06B_R1_24h_INF_00003_13,531.085,gRNA,2927964.947,251720466,24,Untreated,R1,14383.340982982052,244081689.354053,5186.933333333333,4045546.4181593386
CoV-FISH-06B_R1_24h_INF_00003_17,993.392,gRNA,482752.573,41502786,24,Untreated,R1,14383.340982982052,27214490.134233493,5186.933333333333,451068.17875583837
CoV-FISH-06B_R1_24h_INF_00003_19,1003.209,gRNA,708541.581,60914123,24,Untreated,R1,14383.340982982052,46484625.87580356,5186.933333333333,770462.1850537489
CoV-FISH-06B_R1_24h_INF_00003_21,306.638,gRNA,2267353.244,194926929,24,Untreated,R1,14383.340982982052,190516450.08766034,5186.933333333333,3157726.187049469
CoV-FISH-06B_R1_24h_INF_00003_25,814.331,gRNA,2538493.812,218237191,24,Untreated,R1,14383.340982982052,206524390.55398723,5186.933333333333,3423050.744524642
CoV-FISH-06B_R1_24h_INF_00003_27,284.13,gRNA,476908.995,41000407,24,Untreated,R1,14383.340982982052,36913668.32650531,5186.933333333333,611827.7822257939
CoV-FISH-06B_R1_24h_INF_00003_2,893.393,ORFN,166925.32,14350759,24,Untreated,R1,11068.976472595466,4461812.902218519,5448.466666666666,70402.76418500485
CoV-FISH-06B_R1_24h_INF_00003_4,272.324,ORFN,37412.604,3216404,24,Untreated,R1,11068.976472595466,202056.05107691186,5448.466666666666,3188.2342061111444
CoV-FISH-06B_R1_24h_INF_00003_6,1035.371,ORFN,1694467.151,145675262,24,Untreated,R1,11068.976472595466,134214764.76059236,5448.466666666666,2117769.3105167123
CoV-FISH-06B_R1_24h_INF_00003_8,196.066,ORFN,5790120.246,497783202,24,Untreated,R1,11068.976472595466,495612952.0589241,5448.466666666666,7820256.598722273
CoV-FISH-06B_R1_24h_INF_00003_10,753.811,ORFN,1197515.079,102951729,24,Untreated,R1,11068.976472595466,94607812.77621634,5448.466666666666,1492812.827187625
CoV-FISH-06B_R1_24h_INF_00003_12,1381.801,ORFN,3745596.237,322013155,24,Untreated,R1,11068.976472595466,306718032.2411911,5448.466666666666,4839691.347081888
CoV-FISH-06B_R1_24h_INF_00003_14,353.607,ORFN,7428275.425,638617260,24,Untreated,R1,11068.976472595466,634703192.4364549,5448.466666666666,10014955.840563176
CoV-FISH-06B_R1_24h_INF_00003_16,1395.736,ORFN,248758.311,21386034,24,Untreated,R1,11068.976472595466,5936665.054045493,5448.466666666666,93674.39626110398
CoV-FISH-06B_R1_24h_INF_00003_18,335.403,ORFN,3765069.006,323687251,24,Untreated,R1,11068.976472595466,319974683.08416206,5448.466666666666,5048867.501177586
CoV-FISH-06B_R1_24h_INF_00003_20,859.614,ORFN,2228770.213,191609902,24,Untreated,R1,11068.976472595466,182094854.85848632,5448.466666666666,2873267.3034161297
CoV-FISH-06B_R1_24h_INF_00003_22,791.673,ORFN,2479237.83,213142887,24,Untreated,R1,11068.976472595466,204379877.18901092,5448.466666666666,3224901.763752506
CoV-FISH-06B_R1_24h_INF_00003_24,1272.369,ORFN,11909851.639,1023903448,24,Untreated,R1,11068.976472595466,1009819625.4745402,5448.466666666666,15933902.769953512
CoV-FISH-06B_R1_24h_INF_00003_26,1017.853,ORFN,387275.374,33294503,24,Untreated,R1,11068.976472595466,22027912.09043929,5448.466666666666,347577.52832264826
CoV-FISH-06B_R1_24h_INF_00004_7,1009.257,gRNA,175989.153,15129987,24,Untreated,R1,14383.340982982052,613499.4295384847,5186.933333333333,10168.482634975673
CoV-FISH-06B_R1_24h_INF_00004_9,734.223,gRNA,126260.636,10854770,24,Untreated,R1,14383.340982982052,294190.2334519699,5186.933333333333,4876.073450445061
CoV-FISH-06B_R1_24h_INF_00004_13,156.657,gRNA,26755.248,2300179,24,Untreated,R1,14383.340982982052,46927.95162898069,5186.933333333333,777.8101140097878
CoV-FISH-06B_R1_24h_INF_00004_15,427.574,gRNA,6677516.767,574073687,24,Untreated,R1,14383.340982982052,567923744.3625424,5186.933333333333,9413085.741392063
CoV-FISH-06B_R1_24h_INF_00004_17,518.22,gRNA,406927.215,34983994,24,Untreated,R1,14383.340982982052,27530259.03579904,5186.933333333333,456301.909119125
CoV-FISH-06B_R1_24h_INF_00004_19,190.925,gRNA,1384778.097,119050943,24,Untreated,R1,14383.340982982052,116304803.62282415,5186.933333333333,1927700.8568575303
CoV-FISH-06B_R1_24h_INF_00004_21,972.896,gRNA,727361.444,62532088,24,Untreated,R1,14383.340982982052,48538593.091020696,5186.933333333333,804505.7863272764
CoV-FISH-06B_R1_24h_INF_00004_23,571.587,gRNA,351357.435,30206597,24,Untreated,R1,14383.340982982052,21985266.277560238,5186.933333333333,364396.09819500876
CoV-FISH-06B_R1_24h_INF_00004_25,281.943,gRNA,1680994.477,144517001,24,Untreated,R1,14383.340982982052,140461718.6932351,5186.933333333333,2328091.0766053176
CoV-FISH-06B_R1_24h_INF_00004_27,382.535,gRNA,83401.18,7170094,24,Untreated,R1,14383.340982982052,1667962.65707496,5186.933333333333,27645.745859965264
CoV-FISH-06B_R1_24h_INF_00004_29,213.99,gRNA,925279.69,79547344,24,Untreated,R1,14383.340982982052,76469452.86305167,5186.933333333333,1267447.4760783038
CoV-FISH-06B_R1_24h_INF_00004_1,662.141,ORFN,97167.115,8353567,24,Untreated,R1,11068.976472595466,1024343.8494591657,5448.466666666666,16163.079909060207
CoV-FISH-06B_R1_24h_INF_00004_3,726.511,ORFN,98695.244,8484942,24,Untreated,R1,11068.976472595466,443208.8339181952,5448.466666666666,6993.374151466268
CoV-FISH-06B_R1_24h_INF_00004_7,1009.257,ORFN,290226.358,24951089,24,Untreated,R1,11068.976472595466,13779647.012197718,5448.466666666666,217428.4893635933
CoV-FISH-06B_R1_24h_INF_00004_9,734.223,ORFN,127130.486,10929552,24,Untreated,R1,11068.976472595466,2802454.8873615395,5448.466666666666,44219.82160568102
CoV-FISH-06B_R1_24h_INF_00004_11,201.172,ORFN,36599.11,3146467,24,Untreated,R1,11068.976472595466,919698.8650550246,5448.466666666666,14511.890959275903
CoV-FISH-06B_R1_24h_INF_00004_13,156.657,ORFN,30411.091,2614476,24,Untreated,R1,11068.976472595466,880443.3527326118,5448.466666666666,13892.479828069077
CoV-FISH-06B_R1_24h_INF_00004_15,427.574,ORFN,16276532.381,1399311942,24,Untreated,R1,11068.976472595466,1394579135.4537065,5448.466666666666,22005007.417916767
CoV-FISH-06B_R1_24h_INF_00004_17,518.22,ORFN,1327411.482,114119070,24,Untreated,R1,11068.976472595466,108382905.01237157,5448.466666666666,1710169.4469254266
CoV-FISH-06B_R1_24h_INF_00004_19,190.925,ORFN,4399179.673,378202464,24,Untreated,R1,11068.976472595466,376089119.6669697,5448.466666666666,5934294.912118434
CoV-FISH-06B_R1_24h_INF_00004_21,972.896,ORFN,3019622.956,259600409,24,Untreated,R1,11068.976472595466,248831446.06571776,5448.466666666666,3926301.2598461737
CoV-FISH-06B_R1_24h_INF_00004_23,571.587,ORFN,1406035.523,120878468,24,Untreated,R1,11068.976472595466,114551584.94495857,5448.466666666666,1807504.796511859
CoV-FISH-06B_R1_24h_INF_00004_25,281.943,ORFN,4492089.359,386190015,24,Untreated,R1,11068.976472595466,383069194.566387,5448.466666666666,6044433.229862103
CoV-FISH-06B_R1_24h_INF_00004_27,382.535,ORFN,122554.287,10536131,24,Untreated,R1,11068.976472595466,6301860.085055693,5448.466666666666,99436.79379170477
CoV-FISH-06B_R1_24h_INF_00004_29,213.99,ORFN,4845494.097,416572621,24,Untreated,R1,11068.976472595466,414203970.7246293,5448.466666666666,6535707.595654479
CoV-FISH-06B_R1_24h_INF_00005_7,340.172,gRNA,147661.005,12694584,24,Untreated,R1,14383.340982982052,7801774.131137029,5186.933333333333,129310.96746764424
CoV-FISH-06B_R1_24h_INF_00005_9,567.981,gRNA,133892.058,11510852,24,Untreated,R1,14383.340982982052,3341387.6051448714,5186.933333333333,55382.02678558027
CoV-FISH-06B_R1_24h_INF_00005_11,1059.146,gRNA,2592079.263,222843993,24,Untreated,R1,14383.340982982052,207609934.9312385,5186.933333333333,3441043.1641066433
CoV-FISH-06B_R1_24h_INF_00005_13,652.196,gRNA,1227786.088,105554162,24,Untreated,R1,14383.340982982052,96173404.54426304,5186.933333333333,1594031.7903644983
CoV-FISH-06B_R1_24h_INF_00005_15,720.637,gRNA,557562.323,47934265,24,Untreated,R1,14383.340982982052,37569097.304046765,5186.933333333333,622691.228637804
CoV-FISH-06B_R1_24h_INF_00005_17,552.383,gRNA,711365.005,61156856,24,Untreated,R1,14383.340982982052,53211742.95779742,5186.933333333333,881961.1856040205
CoV-FISH-06B_R1_24h_INF_00005_19,982.469,gRNA,1203448.152,103461802,24,Untreated,R1,14383.340982982052,89330615.36779061,5186.933333333333,1480615.5758325588
CoV-FISH-06B_R1_24h_INF_00005_21,1191.865,gRNA,4914274.776,422485774,24,Untreated,R1,14383.340982982052,405342773.2993181,5186.933333333333,6718377.806166227
CoV-FISH-06B_R1_24h_INF_00005_23,620.708,gRNA,1632187.607,140321019,24,Untreated,R1,14383.340982982052,131393164.18513517,5186.933333333333,2177783.7827430987
CoV-FISH-06B_R1_24h_INF_00005_27,696.176,gRNA,1023435.579,87985917,24,Untreated,R1,14383.340982982052,77972580.20783149,5186.933333333333,1292361.149290761
CoV-FISH-06B_R1_24h_INF_00005_29,704.388,gRNA,652098.519,56061649,24,Untreated,R1,14383.340982982052,45930196.211679235,5186.933333333333,761272.7577445748
CoV-FISH-06B_R1_24h_INF_00005_31,256.854,gRNA,1432051.756,123115113,24,Untreated,R1,14383.340982982052,119420694.33515713,5186.933333333333,1979345.3720360931
CoV-FISH-06B_R1_24h_INF_00005_33,959.473,gRNA,624885.862,53722146,24,Untreated,R1,14383.340982982052,39921718.677035265,5186.933333333333,661684.890939825
CoV-FISH-06B_R1_24h_INF_00005_37,835.687,gRNA,483484.784,41565735,24,Untreated,R1,14383.340982982052,29545763.923954677,5186.933333333333,489708.0142744902
CoV-FISH-06B_R1_24h_INF_00005_39,1589.906,gRNA,1371268.423,117889501,24,Untreated,R1,14383.340982982052,95021340.87111095,5186.933333333333,1574936.8427723777
CoV-FISH-06B_R1_24h_INF_00005_1,272.336,ORFN,40703.814,3499353,24,Untreated,R1,11068.976472595466,484872.2233592407,5448.466666666666,7650.77907772561
CoV-FISH-06B_R1_24h_INF_00005_3,818.123,ORFN,155597.18,13376866,24,Untreated,R1,11068.976472595466,4321081.761310779,5448.466666666666,68182.17324048365
CoV-FISH-06B_R1_24h_INF_00005_5,384.048,ORFN,56285.497,4838928,24,Untreated,R1,11068.976472595466,587909.7236526562,5448.466666666666,9276.603601152572
CoV-FISH-06B_R1_24h_INF_00005_7,340.172,ORFN,297557.9,25581390,24,Untreated,R1,11068.976472595466,21816034.135364253,5448.466666666666,344234.31469310954
CoV-FISH-06B_R1_24h_INF_00005_9,567.981,ORFN,351228.263,30195492,24,Untreated,R1,11068.976472595466,23908523.674118754,5448.466666666666,377251.6219592374
CoV-FISH-06B_R1_24h_INF_00005_11,1059.146,ORFN,7417924.346,637727366,24,Untreated,R1,11068.976472595466,626003703.8449564,5448.466666666666,9877686.964153573
CoV-FISH-06B_R1_24h_INF_00005_13,652.196,ORFN,3426808.723,294606631,24,Untreated,R1,11068.976472595466,287387488.82047915,5448.466666666666,4534675.489213958
CoV-FISH-06B_R1_24h_INF_00005_15,720.637,ORFN,2076957.012,178558349,24,Untreated,R1,11068.976472595466,170581635.00171822,5448.466666666666,2691600.6758927903
CoV-FISH-06B_R1_24h_INF_00005_17,552.383,ORFN,1739840.95,149576099,24,Untreated,R1,11068.976472595466,143461784.5691383,5448.466666666666,2263677.6597151803
CoV-FISH-06B_R1_24h_INF_00005_19,982.469,ORFN,3920063.554,337012308,24,Untreated,R1,11068.976472595466,326137381.7539456,5448.466666666666,5146108.472661684
CoV-FISH-06B_R1_24h_INF_00005_21,1191.865,ORFN,14886199.361,1279783436,24,Untreated,R1,11068.976472595466,1266590710.35649,5448.466666666666,19985483.26753181
CoV-FISH-06B_R1_24h_INF_00005_23,620.708,ORFN,4072463.777,350114328,24,Untreated,R1,11068.976472595466,343243725.7516482,5448.466666666666,5416028.77836052
CoV-FISH-06B_R1_24h_INF_00005_27,696.176,ORFN,2905447.61,249784625,24,Untreated,R1,11068.976472595466,242078669.23521438,5448.466666666666,3819749.469080697
CoV-FISH-06B_R1_24h_INF_00005_29,704.388,ORFN,2507172.799,215544488,24,Untreated,R1,11068.976472595466,207747633.80042142,5448.466666666666,3278041.4582537552
CoV-FISH-06B_R1_24h_INF_00005_31,256.854,ORFN,4965436.275,426884186,24,Untreated,R1,11068.976472595466,424041075.117108,5448.466666666666,6690926.86548594
CoV-FISH-06B_R1_24h_INF_00005_33,959.473,ORFN,1606464.787,138109599,24,Untreated,R1,11068.976472595466,127489214.9369094,5448.466666666666,2011647.1335836952
CoV-FISH-06B_R1_24h_INF_00005_37,835.687,ORFN,880574.918,75704024,24,Untreated,R1,11068.976472595466,66453824.258546114,5448.466666666666,1048572.1882555631
CoV-FISH-06B_R1_24h_INF_00005_39,1589.906,ORFN,4671511.676,401615155,24,Untreated,R1,11068.976472595466,384016522.89236164,5448.466666666666,6059381.084960691
CoV-FISH-06B_R1_24h_INF_00005_41,555.919,ORFN,94293.627,8106530,24,Untreated,R1,11068.976472595466,1953075.6683312012,5448.466666666666,30817.501478966788
CoV-FISH-06B_R1_24h_INF_00006_3,821.369,gRNA,1429554.511,122900422,24,Untreated,R1,14383.340982982052,111086391.60014902,5186.933333333333,1841207.977679732
CoV-FISH-06B_R1_24h_INF_00006_7,705.167,gRNA,119093.009,10238561,24,Untreated,R1,14383.340982982052,95903.58905349486,5186.933333333333,1589.5597175304817
CoV-FISH-06B_R1_24h_INF_00006_9,1250.745,gRNA,1103804.427,94895318,24,Untreated,R1,14383.340982982052,76905426.18224011,5186.933333333333,1274673.5416816825
CoV-FISH-06B_R1_24h_INF_00006_11,1232.46,gRNA,1073441.608,92284992,24,Untreated,R1,14383.340982982052,74558099.57211393,5186.933333333333,1235767.6377403534
CoV-FISH-06B_R1_24h_INF_00006_13,1051.213,gRNA,2832702.797,243530671,24,Untreated,R1,14383.340982982052,228410715.9752565,5186.933333333333,3785806.9416363826
CoV-FISH-06B_R1_24h_INF_00006_17,635.027,gRNA,2252343.695,193636541,24,Untreated,R1,14383.340982982052,184502731.12559986,5186.933333333333,3058051.445895533
CoV-FISH-06B_R1_24h_INF_00006_19,676.774,gRNA,155286.785,13350181,24,Untreated,R1,14383.340982982052,3615909.789583305,5186.933333333333,59932.11099263118
CoV-FISH-06B_R1_24h_INF_00006_21,469.541,gRNA,707771.38,60847908,24,Untreated,R1,14383.340982982052,54094339.69150963,5186.933333333333,896589.8374467617
CoV-FISH-06B_R1_24h_INF_00006_23,1226.458,gRNA,775450.388,66666349,24,Untreated,R1,14383.340982982052,49025785.3846938,5186.933333333333,812580.7838571611
CoV-FISH-06B_R1_24h_INF_00006_25,1550.451,gRNA,354199.854,30450963,24,Untreated,R1,14383.340982982052,8150297.589594495,5186.933333333333,135087.5901743229
CoV-FISH-06B_R1_24h_INF_00006_27,359.621,gRNA,1361962.044,117089421,24,Untreated,R1,14383.340982982052,111916869.532359,5186.933333333333,1854972.7833597644
CoV-FISH-06B_R1_24h_INF_00006_29,663.851,gRNA,556104.263,47808914,24,Untreated,R1,14383.340982982052,38260518.70510638,5186.933333333333,634151.233605395
CoV-FISH-06B_R1_24h_INF_00006_2,461.969,ORFN,818553.216,70371948,24,Untreated,R1,11068.976472595466,65258424.007931545,5448.466666666666,1029710.0163547946
CoV-FISH-06B_R1_24h_INF_00006_4,1252.921,ORFN,1710672.16,147068425,24,Untreated,R1,11068.976472595466,133199871.92897922,5448.466666666666,2101755.357833581
CoV-FISH-06B_R1_24h_INF_00006_6,497.446,ORFN,4072421.635,350110705,24,Untreated,R1,11068.976472595466,344604486.9296133,5448.466666666666,5437500.173603639
CoV-FISH-06B_R1_24h_INF_00006_8,961.113,ORFN,5008170.514,430558097,24,Untreated,R1,11068.976472595466,419919559.81549436,5448.466666666666,6625893.643290516
CoV-FISH-06B_R1_24h_INF_00006_10,1141.209,ORFN,254033.802,21839574,24,Untreated,R1,11068.976472595466,9207558.4286858,5448.466666666666,145285.6896917621
CoV-FISH-06B_R1_24h_INF_00006_12,1776.224,ORFN,7441145.443,639723710,24,Untreated,R1,11068.976472595466,620062728.3339406,5448.466666666666,9783944.553367373
CoV-FISH-06B_R1_24h_INF_00006_14,605.098,ORFN,3202639.782,275334573,24,Untreated,R1,11068.976472595466,268636757.47438544,5448.466666666666,4238808.462472647
CoV-FISH-06B_R1_24h_INF_00006_16,417.978,ORFN,5413094.568,465369877,24,Untreated,R1,11068.976472595466,460743288.3519375,5448.466666666666,7270049.59431096
CoV-FISH-06B_R1_24h_INF_00006_18,968.546,ORFN,304442.327,26173252,24,Untreated,R1,11068.976472595466,15452439.113373552,5448.466666666666,243823.40784416508
CoV-FISH-06B_R1_24h_INF_00006_20,552.976,ORFN,4357781.278,374643397,24,Untreated,R1,11068.976472595466,368522518.6660901,5448.466666666666,5814901.822891839
CoV-FISH-06B_R1_24h_INF_00006_22,912.143,ORFN,187703.294,16137065,24,Untreated,R1,11068.976472595466,6040575.593357353,5448.466666666666,95313.99643166964
CoV-FISH-06B_R1_24h_INF_00006_24,890.741,ORFN,717285.702,61665865,24,Untreated,R1,11068.976472595466,51806273.82782384,5448.466666666666,817449.0861753849
CoV-FISH-06B_R1_24h_INF_00006_26,407.09,ORFN,3790847.135,325903426,24,Untreated,R1,11068.976472595466,321397356.3677711,5448.466666666666,5071315.805015792
CoV-FISH-06B_R1_24h_INF_00006_28,331.6,ORFN,2100908.144,180617455,24,Untreated,R1,11068.976472595466,176946982.40168735,5448.466666666666,2792039.2334425338
CoV-FISH-06B_R1_24h_INF_00006_30,633.852,ORFN,4884931.055,419963061,24,Untreated,R1,11068.976472595466,412946968.1248924,5448.466666666666,6515873.402794172
CoV-FISH-06B_R1_24h_INF_00006_34,154.203,ORFN,25306.866,2175660,24,Untreated,R1,11068.976472595466,468790.62099636137,5448.466666666666,7397.028128574905
CoV-FISH-06B_R1_24h_INF_00007_1,506.263,gRNA,196821.576,16920974,24,Untreated,R1,14383.340982982052,9639220.643932559,5186.933333333333,159765.8335334747
CoV-FISH-06B_R1_24h_INF_00007_3,957.775,gRNA,2172681.351,186787879,24,Untreated,R1,14383.340982982052,173011874.59002435,5186.933333333333,2867595.563596026
CoV-FISH-06B_R1_24h_INF_00007_5,429.749,gRNA,103520.154,8899745,24,Untreated,R1,14383.340982982052,2718518.595904446,5186.933333333333,45058.247496836106
CoV-FISH-06B_R1_24h_INF_00007_7,626.838,gRNA,108966.156,9367944,24,Untreated,R1,14383.340982982052,351919.3049094975,5186.933333333333,5832.907364847772
CoV-FISH-06B_R1_24h_INF_00007_9,1542.029,gRNA,3207515.756,275753766,24,Untreated,R1,14383.340982982052,253574237.08735317,5186.933333333333,4202881.212847498
CoV-FISH-06B_R1_24h_INF_00007_11,756.58,gRNA,337261.017,28994712,24,Untreated,R1,14383.340982982052,18112563.87909544,5186.933333333333,300207.76289559074
CoV-FISH-06B_R1_24h_INF_00007_13,1048.794,gRNA,504302.748,43355479,24,Untreated,R1,14383.340982982052,28270317.27709432,5186.933333333333,468568.0482761617
CoV-FISH-06B_R1_24h_INF_00007_17,987.866,gRNA,617624.739,53097899,24,Untreated,R1,14383.340982982052,38889085.47650545,5186.933333333333,644569.4507905395
CoV-FISH-06B_R1_24h_INF_00007_19,1097.938,gRNA,212324.71,18253796,24,Untreated,R1,14383.340982982052,2461779.36782665,5186.933333333333,40802.9079533421
CoV-FISH-06B_R1_24h_INF_00007_21,317.897,gRNA,820155.405,70509690,24,Untreated,R1,14383.340982982052,65937269.051532954,5186.933333333333,1092881.1716297977
CoV-FISH-06B_R1_24h_INF_00007_25,707.214,gRNA,126183.656,10848152,24,Untreated,R1,14383.340982982052,676051.89006133,5186.933333333333,11205.262097150633
CoV-FISH-06B_R1_24h_INF_00007_27,762.384,gRNA,526319.778,45248308,24,Untreated,R1,14383.340982982052,34282678.968030214,5186.933333333333,568220.2932594466
CoV-FISH-06B_R1_24h_INF_00007_29,964.963,gRNA,167839.673,14429367,24,Untreated,R1,14383.340982982052,549975.1350386906,5186.933333333333,9115.595452984062
CoV-FISH-06B_R1_24h_INF_00007_31,1751.413,gRNA,5729150.758,492541586,24,Untreated,R1,14383.340982982052,467350415.6189725,5186.933333333333,7746127.146760578
CoV-FISH-06B_R1_24h_INF_00007_33,420.792,gRNA,1014183.985,87190547,24,Untreated,R1,14383.340982982052,81138152.18108901,5186.933333333333,1344829.1094713428
