cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count,ImgeJ_cal_factor
CoV-FISH-06B_R1_32h_RDV_00004_43,625.931,gRNA,250954.397,21574834,32,RDV,R1,13927.937200648128,12856906.340061115,5419.631578947368,83029.94684179971,35
CoV-FISH-06B_R1_32h_INF_00004_2,461.457,ORFN,115162.748,9900672,32,Untreated,R1,10907.263580787285,4867438.869800642,5871.263157894737,29015.96400323993,35
CoV-FISH-06B_R1_32h_INF_00004_4,385.35,ORFN,5170393.151,444504561,32,Untreated,R1,10907.263580787285,440301446.9791436,5871.263157894737,2624741.9388021096,35
CoV-FISH-06B_R1_32h_INF_00004_6,295.622,ORFN,4071397.012,350022617,32,Untreated,R1,10907.263580787285,346798189.9257205,5871.263157894737,2067346.7226688792,35
CoV-FISH-06B_R1_32h_INF_00004_8,188.645,ORFN,180285.467,15499346,32,Untreated,R1,10907.263580787285,13441745.261802385,5871.263157894737,80129.44940655275,35
CoV-FISH-06B_R1_32h_INF_00004_10,945.911,ORFN,4115627.242,353825140,32,Untreated,R1,10907.263580787285,343507839.3990339,5871.263157894737,2047732.158419757,35
CoV-FISH-06B_R1_32h_INF_00004_12,369.612,ORFN,4825689.31,414869981,32,Untreated,R1,10907.263580787285,410838525.4933781,5871.263157894737,2449106.4368207008,35
CoV-FISH-06B_R1_32h_INF_00004_14,288.69,ORFN,64941.682,5583110,32,Untreated,R1,10907.263580787285,2434292.0768625187,5871.263157894737,14511.39565693364,35
CoV-FISH-06B_R1_32h_INF_00004_16,227.03,ORFN,1128761.443,97040901,32,Untreated,R1,10907.263580787285,94564624.94925386,5871.263157894737,563722.2833000503,35
CoV-FISH-06B_R1_32h_INF_00004_20,239.953,ORFN,3414546.677,293552449,32,Untreated,R1,10907.263580787285,290935218.3819994,5871.263157894737,1734334.2257922585,35
CoV-FISH-06B_R1_32h_INF_00004_22,591.257,ORFN,6363876.807,547109704,32,Untreated,R1,10907.263580787285,540660708.0570145,5871.263157894737,3223007.4301048336,35
CoV-FISH-06B_R1_32h_INF_00004_24,416.838,ORFN,2401428.631,206453542,32,Untreated,R1,10907.263580787285,201906980.0635118,5871.263157894737,1203615.6636448298,35
CoV-FISH-06B_R1_32h_INF_00004_26,821.787,ORFN,2762445.913,237490607,32,Untreated,R1,10907.263580787285,228527159.58373556,5871.263157894737,1362304.9027662312,35
CoV-FISH-06B_R1_32h_INF_00004_30,921.205,ORFN,384364.386,33044242,32,Untreated,R1,10907.263580787285,22996416.253060848,5871.263157894737,137087.12200625226,35
CoV-FISH-06B_R1_32h_INF_00004_32,1480.101,ORFN,2031289.125,174632229,32,Untreated,R1,10907.263580787285,158488377.26681316,5871.263157894737,944787.0168925432,35
CoV-FISH-06B_R1_32h_INF_00004_34,520.989,ORFN,264222.676,22715523,32,Untreated,R1,10907.263580787285,17032958.654309213,5871.263157894737,101537.52895562354,35
CoV-FISH-06B_R1_32h_INF_00004_36,528.55,ORFN,8060272.605,692950774,32,Untreated,R1,10907.263580787285,687185739.8343749,5871.263157894737,4096478.0912370626,35
CoV-FISH-06B_R1_32h_INF_00004_38,933.476,ORFN,296094.851,25455610,32,Untreated,R1,10907.263580787285,15273941.221661009,5871.263157894737,91051.60650809984,35
CoV-FISH-06B_R1_32h_INF_00004_40,550.429,ORFN,304537.254,26181413,32,Untreated,R1,10907.263580787285,20177738.814490836,5871.263157894737,120284.31353099312,35
CoV-FISH-06B_R1_32h_INF_00004_42,1345.347,ORFN,5705775.156,490531959,32,Untreated,R1,10907.263580787285,475857904.6633786,5871.263157894737,2836702.4633912435,35
CoV-FISH-06B_R1_32h_INF_00004_44,943.724,ORFN,212618.925,18279090,32,Untreated,R1,10907.263580787285,7985643.584485101,5871.263157894737,47604.32600966879,35
CoV-FISH-06B_R1_32h_RDV_00005_1,402.216,gRNA,473008.826,40665105,32,RDV,R1,13927.937200648128,35063065.810904115,5419.631578947368,226437.4036325176,35
CoV-FISH-06B_R1_32h_RDV_00005_3,905.304,gRNA,193337.29,16621426,32,RDV,R1,13927.937200648128,4012408.7405044474,5419.631578947368,25912.14990760158,35
CoV-FISH-06B_R1_32h_RDV_00005_7,920.437,gRNA,1795697.536,154378153,32,RDV,R1,13927.937200648128,141558364.26684704,5419.631578947368,914184.4195804072,35
CoV-FISH-06B_R1_32h_RDV_00005_9,810.121,gRNA,1158135.442,99566217,32,RDV,R1,13927.937200648128,88282902.58707374,5419.631578947368,570131.2986938716,35
CoV-FISH-06B_R1_32h_RDV_00005_11,1003.232,gRNA,1167314.907,100355386,32,RDV,R1,13927.937200648128,86382433.70631938,5419.631578947368,557858.0639070667,35
CoV-FISH-06B_R1_32h_RDV_00005_13,171.883,gRNA,1486595.145,127804270,32,RDV,R1,13927.937200648128,125410294.370141,5419.631578947368,809900.126791914,35
CoV-FISH-06B_R1_32h_RDV_00005_15,918.774,gRNA,180632.851,15529211,32,RDV,R1,13927.937200648128,2732584.4264117163,5419.631578947368,17647.039938273057,35
CoV-FISH-06B_R1_32h_RDV_00005_17,443.451,gRNA,238382.747,20494035,32,RDV,R1,13927.937200648128,14317677.320435386,5419.631578947368,92463.61102511856,35
CoV-FISH-06B_R1_32h_RDV_00005_21,1211.558,gRNA,1387343.726,119271513,32,RDV,R1,13927.937200648128,102397009.26105715,5419.631578947368,661280.2497606461,35
CoV-FISH-06B_R1_32h_RDV_00005_23,745.843,gRNA,146035.936,12554875,32,RDV,R1,13927.937200648128,2166820.534456998,5419.631578947368,13993.334713118038,35
CoV-FISH-06B_R1_32h_RDV_00005_29,1007.71,gRNA,279156.665,23999415,32,RDV,R1,13927.937200648128,9964093.403534874,5419.631578947368,64348.15061570209,35
CoV-FISH-06B_R1_32h_RDV_00005_31,203.359,gRNA,36222.216,3114065,32,RDV,R1,13927.937200648128,281693.61881339736,5419.631578947368,1819.178391528937,35
CoV-FISH-06B_R1_32h_INF_00005_2,166.358,ORFN,541969.426,46593726,32,Untreated,R1,10907.263580787285,44779215.44522739,5871.263157894737,266939.5832608084,35
CoV-FISH-06B_R1_32h_INF_00005_4,446.126,ORFN,1403450.83,120656259,32,Untreated,R1,10907.263580787285,115790245.1277577,5871.263157894737,690253.2675651154,35
CoV-FISH-06B_R1_32h_INF_00005_6,818.182,ORFN,227834.695,19587207,32,Untreated,R1,10907.263580787285,10663080.268944295,5871.263157894737,63565.16466328376,35
CoV-FISH-06B_R1_32h_INF_00005_8,320.061,ORFN,393270.375,33809900,32,Untreated,R1,10907.263580787285,30318910.31106964,5871.263157894737,180738.25552522825,35
CoV-FISH-06B_R1_32h_INF_00005_10,638.11,ORFN,2864477.672,246262393,32,Untreated,R1,10907.263580787285,239302359.03646383,5871.263157894737,1426538.4366248494,35
CoV-FISH-06B_R1_32h_INF_00005_12,1240.893,ORFN,2194987.443,188705559,32,Untreated,R1,10907.263580787285,175170811.97344613,5871.263157894737,1044234.9889949412,35
CoV-FISH-06B_R1_32h_INF_00005_14,503.076,ORFN,4297802.297,369486936,32,Untreated,R1,10907.263580787285,363999753.46683186,5871.263157894737,2169889.345567557,35
CoV-FISH-06B_R1_32h_INF_00005_16,458.037,ORFN,3231229.878,277792496,32,Untreated,R1,10907.263580787285,272796565.7112469,5871.263157894737,1626205.3910929165,35
CoV-FISH-06B_R1_32h_INF_00005_18,724.964,ORFN,691697.985,59466060,32,Untreated,R1,10907.263580787285,51558686.56541813,5871.263157894737,307353.6275346743,35
CoV-FISH-06B_R1_32h_INF_00005_20,296.902,ORFN,102976.983,8853048,32,Untreated,R1,10907.263580787285,5614659.628337094,5871.263157894737,33470.32515951169,35
CoV-FISH-06B_R1_32h_INF_00005_22,891.008,ORFN,1938777.631,166678911,32,Untreated,R1,10907.263580787285,156960451.89140987,5871.263157894737,935678.6893144806,35
CoV-FISH-06B_R1_32h_INF_00005_24,580.113,ORFN,3371161.242,289822554,32,Untreated,R1,10907.263580787285,283495108.60235876,5871.263157894737,1689981.9569048942,35
CoV-FISH-06B_R1_32h_INF_00005_28,918.634,ORFN,3491640.659,300180306,32,Untreated,R1,10907.263580787285,290160522.8277271,5871.263157894737,1729716.080825775,35
CoV-FISH-06B_R1_32h_INF_00005_30,676.506,ORFN,182653.727,15702948,32,Untreated,R1,10907.263580787285,8324118.744015917,5871.263157894737,49622.05716308322,35
CoV-FISH-06B_R1_32h_INF_00005_32,385.99,ORFN,3006489.455,258471307,32,Untreated,R1,10907.263580787285,254261212.3304519,5871.263157894737,1515711.728846572,35
CoV-FISH-06B_R1_32h_RDV_00006_1,319.549,gRNA,59931.581,5152386,32,RDV,R1,13927.937200648128,701727.5954700913,5419.631578947368,4531.759305717136,35
CoV-FISH-06B_R1_32h_RDV_00006_3,153.842,gRNA,1511817.18,129972637,32,RDV,R1,13927.937200648128,127829935.28517789,5419.631578947368,825526.176421424,35
CoV-FISH-06B_R1_32h_RDV_00006_5,1268.53,gRNA,221860.294,19073581,32,RDV,R1,13927.937200648128,1405574.8228618316,5419.631578947368,9077.207201918154,35
CoV-FISH-06B_R1_32h_RDV_00006_7,1017.97,gRNA,185824.919,15975579,32,RDV,R1,13927.937200648128,1797356.7678562254,5419.631578947368,11607.33639521418,35
CoV-FISH-06B_R1_32h_RDV_00006_9,206.802,gRNA,3718351.104,319670860,32,RDV,R1,13927.937200648128,316790534.73103154,5419.631578947368,2045834.399271032,35
CoV-FISH-06B_R1_32h_RDV_00006_11,300.496,gRNA,1206619.554,103734451,32,RDV,R1,13927.937200648128,99549161.58295403,5419.631578947368,642888.8393332664,35
CoV-FISH-06B_R1_32h_RDV_00006_13,321.864,gRNA,90997.125,7823126,32,RDV,R1,13927.937200648128,3340224.420850591,5419.631578947368,21571.181182112232,35
CoV-FISH-06B_R1_32h_RDV_00006_15,829.558,gRNA,774822.549,66612373,32,RDV,R1,13927.937200648128,55058341.27170474,5419.631578947368,355566.963628171,35
CoV-FISH-06B_R1_32h_RDV_00006_17,618.894,gRNA,195224.702,16783689,32,RDV,R1,13927.937200648128,8163772.234142078,5419.631578947368,52721.67010482828,35
CoV-FISH-06B_R1_32h_RDV_00006_19,513.963,gRNA,2123412.744,182552201,32,RDV,R1,13927.937200648128,175393756.61254328,5419.631578947368,1132693.503611056,35
CoV-FISH-06B_R1_32h_RDV_00006_21,1969.056,gRNA,5001865.525,430016050,32,RDV,R1,13927.937200648128,402591161.6874406,5419.631578947368,2599935.153119245,35
CoV-FISH-06B_R1_32h_RDV_00006_23,744.203,gRNA,1073559.322,92295112,32,RDV,R1,13927.937200648128,81929899.35146606,5419.631578947368,529103.5812176486,35
CoV-FISH-06B_R1_32h_RDV_00006_25,844.516,gRNA,414581.761,35642064,32,RDV,R1,13927.937200648128,23879698.187057447,5419.631578947368,154215.1757683393,35
CoV-FISH-06B_R1_32h_RDV_00006_27,781.309,gRNA,2867035.344,246482279,32,RDV,R1,13927.937200648128,235600256.3136988,5419.631578947368,1521507.292674873,35
CoV-FISH-06B_R1_32h_RDV_00006_29,940.246,gRNA,204578.831,17587874,32,RDV,R1,13927.937200648128,4492186.7588394005,5419.631578947368,29010.558055298003,35
CoV-FISH-06B_R1_32h_RDV_00006_31,1820.262,gRNA,328735.469,28261761,32,RDV,R1,13927.937200648128,2909266.1752738394,5419.631578947368,18788.051300409847,35
CoV-FISH-06B_R1_32h_RDV_00006_33,1050.864,gRNA,2899908.215,249308397,32,RDV,R1,13927.937200648128,234672029.2015781,5419.631578947368,1515512.7986855723,35
CoV-FISH-06B_R1_32h_RDV_00006_35,1136.707,gRNA,459529.08,39506236,32,RDV,R1,13927.937200648128,23674252.288462862,5419.631578947368,152888.40542499302,35
CoV-FISH-06B_R1_32h_RDV_00006_37,1174.697,gRNA,645217.303,55470063,32,RDV,R1,13927.937200648128,39108956.95421025,5419.631578947368,252565.78301642003,35
CoV-FISH-06B_R1_32h_RDV_00006_41,367.158,gRNA,282937.737,24324478,32,RDV,R1,13927.937200648128,19210724.433284435,5419.631578947368,124062.92667140075,35
CoV-FISH-06B_R1_32h_INF_00006_2,616.195,ORFN,126001.293,10832474,32,Untreated,R1,10907.263580787285,4111472.7178367786,5871.263157894737,24509.469470941945,35
CoV-FISH-06B_R1_32h_INF_00006_4,310.744,ORFN,47592.068,4091544,32,Untreated,R1,10907.263580787285,702177.2858518357,5871.263157894737,4185.84627258073,35
CoV-FISH-06B_R1_32h_INF_00006_8,450.616,ORFN,93927.097,8075019,32,Untreated,R1,10907.263580787285,3160031.514279957,5871.263157894737,18837.701534648437,35
CoV-FISH-06B_R1_32h_INF_00006_12,1790.554,ORFN,1020050.384,87694888,32,Untreated,R1,10907.263580787285,68164843.566367,5871.263157894737,406346.89004100306,35
CoV-FISH-06B_R1_32h_INF_00006_16,855.438,ORFN,1369250.374,117716007,32,Untreated,R1,10907.263580787285,108385519.25697848,5871.263157894737,646111.930597654,35
CoV-FISH-06B_R1_32h_INF_00006_18,501.168,ORFN,2245662.964,193062191,32,Untreated,R1,10907.263580787285,187595819.525744,5871.263157894737,1118303.4224198123,35
CoV-FISH-06B_R1_32h_INF_00006_20,902,ORFN,1327110.567,114093200,32,Untreated,R1,10907.263580787285,104254848.25012986,5871.263157894737,621488.0155470567,35
CoV-FISH-06B_R1_32h_INF_00006_22,582.254,ORFN,9914501.892,852360968,32,Untreated,R1,10907.263580787285,846010170.1510323,5871.263157894737,5043268.400509497,35
CoV-FISH-06B_R1_32h_INF_00006_26,552.127,ORFN,676638.5,58171379,32,Untreated,R1,10907.263580787285,52149184.28093066,5871.263157894737,310873.7252525135,35
CoV-FISH-06B_R1_32h_INF_00006_28,686.207,ORFN,302658.74,26019915,32,Untreated,R1,10907.263580787285,18535274.3800187,5871.263157894737,110493.19130387469,35
CoV-FISH-06B_R1_32h_INF_00006_30,1075.303,ORFN,194646.997,16734023,32,Untreated,R1,10907.263580787285,5005409.7497886885,5871.263157894737,29838.441325362404,35
CoV-FISH-06B_R1_32h_INF_00006_32,495.015,ORFN,5272086.587,453247261,32,Untreated,R1,10907.263580787285,447848001.9185566,5871.263157894737,2669728.752674401,35
CoV-FISH-06B_R1_32h_INF_00006_34,347.338,ORFN,61155.12,5257575,32,Untreated,R1,10907.263580787285,1469067.882376506,5871.263157894737,8757.464024422043,35
CoV-FISH-06B_R1_32h_INF_00006_36,708.494,ORFN,187892.125,16153299,32,Untreated,R1,10907.263580787285,8425568.196593694,5871.263157894737,50226.82154593118,35
CoV-FISH-06B_R1_32h_INF_00006_38,655.674,ORFN,652449.742,56091844,32,Untreated,R1,10907.263580787285,48940234.85893088,5871.263157894737,291744.4124028635,35
CoV-FISH-06B_R1_32h_INF_00006_40,622.767,ORFN,462089.079,39726322,32,Untreated,R1,10907.263580787285,32933638.181583844,5871.263157894737,196325.27198265644,35
CoV-FISH-06B_R1_32h_RDV_00007_1,375.603,gRNA,64334.943,5530948,32,RDV,R1,13927.937200648128,299573.0036249608,5419.631578947368,1934.6435221912436,35
CoV-FISH-06B_R1_32h_RDV_00007_3,712.576,gRNA,165625.325,14238997,32,RDV,R1,13927.937200648128,4314283.22131096,5419.631578947368,27861.656377611496,35
CoV-FISH-06B_R1_32h_RDV_00007_5,1201.694,gRNA,5888902.205,506275599,32,RDV,R1,13927.937200648128,489538480.4336043,5419.631578947368,3161441.2466214136,35
CoV-FISH-06B_R1_32h_RDV_00007_7,1055.587,gRNA,216617.499,18622852,32,RDV,R1,13927.937200648128,3920702.554179445,5419.631578947368,25319.911030360687,35
CoV-FISH-06B_R1_32h_RDV_00007_11,1802.977,gRNA,4207191.29,361697005,32,RDV,R1,13927.937200648128,336585254.569787,5419.631578947368,2173668.770346677,35
CoV-FISH-06B_R1_32h_RDV_00007_13,1320.385,gRNA,2397097.27,206081170,32,RDV,R1,13927.937200648128,187690930.63932225,5419.631578947368,1212108.6971842065,35
CoV-FISH-06B_R1_32h_RDV_00007_17,1226.935,gRNA,299736.55,25768691,32,RDV,R1,13927.937200648128,8680017.37072279,5419.631578947368,56055.583031771974,35
CoV-FISH-06B_R1_32h_RDV_00007_19,668.562,gRNA,2911844.885,250334606,32,RDV,R1,13927.937200648128,241022916.4492603,5419.631578947368,1556526.8511042516,35
CoV-FISH-06B_R1_32h_RDV_00007_21,737.434,gRNA,672810.483,57842280,32,RDV,R1,13927.937200648128,47571345.55837725,5419.631578947368,307215.9187002503,35
CoV-FISH-06B_R1_32h_RDV_00007_23,987.483,gRNA,1358813.243,116818715,32,RDV,R1,13927.937200648128,103065113.78929238,5419.631578947368,665594.871178653,35
CoV-FISH-06B_R1_32h_RDV_00007_25,436.414,gRNA,1410437.699,121256928,32,RDV,R1,13927.937200648128,115178581.21451634,5419.631578947368,743823.6868660073,35
CoV-FISH-06B_R1_32h_RDV_00007_27,1392.398,gRNA,239297.426,20572671,32,RDV,R1,13927.937200648128,1179439.0976919497,5419.631578947368,7616.821885010115,35
CoV-FISH-06B_R1_32h_RDV_00007_29,1284.757,gRNA,510099.996,43853875,32,RDV,R1,13927.937200648128,25959860.185906913,5419.631578947368,167648.8693504909,35
CoV-FISH-06B_R1_32h_RDV_00007_31,898.139,gRNA,145567.197,12514577,32,RDV,R1,13927.937200648128,5353.410547090694,5419.631578947368,34.57234434089821,35
CoV-FISH-06B_R1_32h_RDV_00007_35,602.76,gRNA,3887936.107,334250275,32,RDV,R1,13927.937200648128,325855071.5729373,5419.631578947368,2104373.210414413,35
CoV-FISH-06B_R1_32h_RDV_00007_37,539.053,gRNA,1539735.854,132372837,32,RDV,R1,13927.937200648128,124864940.66817902,5419.631578947368,806378.2306462767,35
CoV-FISH-06B_R1_32h_RDV_00007_39,367.682,gRNA,1141888.152,98169419,32,RDV,R1,13927.937200648128,93048367.19419128,5419.631578947368,600906.6860646694,35
CoV-FISH-06B_R1_32h_INF_00007_2,480.022,ORFN,1860099.955,159914902,32,Untreated,R1,10907.263580787285,154679175.52142334,5871.263157894737,922079.4567809897,35
CoV-FISH-06B_R1_32h_INF_00007_4,393.027,ORFN,597567.378,51373545,32,Untreated,R1,10907.263580787285,47086695.91663392,5871.263157894737,280695.02469262923,35
CoV-FISH-06B_R1_32h_INF_00007_6,1168.322,ORFN,996367.842,85658873,32,Untreated,R1,10907.263580787285,72915676.99876744,5871.263157894737,434667.74122111575,35
CoV-FISH-06B_R1_32h_INF_00007_10,1671.875,ORFN,1138709.876,97896179,32,Untreated,R1,10907.263580787285,79660597.70087126,5871.263157894737,474875.822212376,35
CoV-FISH-06B_R1_32h_INF_00007_12,1240.521,ORFN,5055287.934,434608835,32,Untreated,R1,10907.263580787285,421078145.4754982,5871.263157894737,2510147.253717539,35
CoV-FISH-06B_R1_32h_INF_00007_14,740.981,ORFN,453205.202,38962565,32,Untreated,R1,10907.263580787285,30880489.924644656,5871.263157894737,184085.96554035443,35
CoV-FISH-06B_R1_32h_INF_00007_18,1007.187,ORFN,614918.528,52865243,32,Untreated,R1,10907.263580787285,41879588.9158576,5871.263157894737,249654.21794866436,35
CoV-FISH-06B_R1_32h_INF_00007_20,783.751,ORFN,230489.551,19815448,32,Untreated,R1,10907.263580787285,11266869.261294384,5871.263157894737,67164.49485236536,35
CoV-FISH-06B_R1_32h_INF_00007_22,958.822,ORFN,3603344.78,309783636,32,Untreated,R1,10907.263580787285,299325511.7189424,5871.263157894737,1784350.7654866406,35
CoV-FISH-06B_R1_32h_INF_00007_24,1473.297,ORFN,583670.749,50178836,32,Untreated,R1,10907.263580787285,34109197.28821684,5871.263157894737,203333.06019205227,35
CoV-FISH-06B_R1_32h_INF_00007_28,723.301,ORFN,10552578.46,907217134,32,Untreated,R1,10907.263580787285,899327899.344753,5871.263157894737,5361108.100689,35
CoV-FISH-06B_R1_32h_INF_00007_30,984.563,ORFN,1102447.844,94778691,32,Untreated,R1,10907.263580787285,84039802.84710933,5871.263157894737,500981.30854409264,35
CoV-FISH-06B_R1_32h_INF_00007_32,570.04,ORFN,2677058.81,230149781,32,Untreated,R1,10907.263580787285,223932204.468408,5871.263157894737,1334913.2794116868,35
CoV-FISH-06B_R1_32h_INF_00007_34,904.176,ORFN,584664.036,50264230,32,Untreated,R1,10907.263580787285,40402144.044578075,5871.263157894737,240846.8166954517,35
CoV-FISH-06B_R1_32h_INF_00007_36,215.514,ORFN,3602215.913,309686586,32,Untreated,R1,10907.263580787285,307335917.9966502,5871.263157894737,1832102.7078165947,35
CoV-FISH-06B_R1_32h_INF_00007_38,692.256,ORFN,3601832.912,309653659,32,Untreated,R1,10907.263580787285,302103040.3426185,5871.263157894737,1800908.2760621882,35
CoV-FISH-06B_R1_32h_RDV_00008_1,196.938,gRNA,649746.625,55859454,32,RDV,R1,13927.937200648128,53116513.90357876,5419.631578947368,343026.6355829186,35
CoV-FISH-06B_R1_32h_RDV_00008_3,832.768,gRNA,3189211.705,274180146,32,RDV,R1,13927.937200648128,262581405.59329063,5419.631578947368,1695751.6506223795,35
CoV-FISH-06B_R1_32h_RDV_00008_5,1189.19,gRNA,555777.805,47780848,32,RDV,R1,13927.937200648128,31217884.360361252,5419.631578947368,201605.20815786888,35
CoV-FISH-06B_R1_32h_RDV_00008_7,940.013,gRNA,283624.339,24383506,32,RDV,R1,13927.937200648128,11291063.96820715,5419.631578947368,72917.73123884664,35
CoV-FISH-06B_R1_32h_RDV_00008_9,376.359,gRNA,307825.788,26464132,32,RDV,R1,13927.937200648128,21222227.48310127,5419.631578947368,137053.22051666307,35
CoV-FISH-06B_R1_32h_RDV_00008_11,1093.832,gRNA,5555456.027,477608853,32,RDV,R1,13927.937200648128,462374029.59594065,5419.631578947368,2986013.126560366,35
CoV-FISH-06B_R1_32h_RDV_00008_13,1413.137,gRNA,579388.439,49810681,32,RDV,R1,13927.937200648128,30128597.608087707,5419.631578947368,194570.590440002,35
CoV-FISH-06B_R1_32h_RDV_00008_17,1623.033,gRNA,320155.147,27524101,32,RDV,R1,13927.937200648128,4918599.301420469,5419.631578947368,31764.33177089734,35
CoV-FISH-06B_R1_32h_RDV_00008_19,564.783,gRNA,510885.527,43921408,32,RDV,R1,13927.937200648128,36055145.844006345,5419.631578947368,232844.2600124714,35
CoV-FISH-06B_R1_32h_RDV_00008_21,596.375,gRNA,214871.285,18472728,32,RDV,R1,13927.937200648128,10166454.451963471,5419.631578947368,65654.99898571188,35
CoV-FISH-06B_R1_32h_RDV_00008_27,1071.813,gRNA,2378116.981,204449413,32,RDV,R1,13927.937200648128,189521268.84516177,5419.631578947368,1223929.0278231436,35
CoV-FISH-06B_R1_32h_RDV_00008_31,638.005,gRNA,245169.862,21077531,32,RDV,R1,13927.937200648128,12191437.42630049,5419.631578947368,78732.34623143761,35
CoV-FISH-06B_R1_32h_INF_00008_1,196.938,ORFN,1225007.9,105315318,32,Untreated,R1,10907.263580787285,103167263.32492691,5871.263157894737,615004.6624153003,35
CoV-FISH-06B_R1_32h_INF_00008_3,832.768,ORFN,6889957.923,592337494,32,Untreated,R1,10907.263580787285,583254273.9223549,5871.263157894737,3476917.8349352423,35
